"source";"price_date";"price";"open";"high";"low";"close"
"COINMARKETCAP";20220907;1629.91;1560.91;1651.05;1500.01;1629.91
"COINMARKETCAP";20220903;1556.87;1577.21;1579.45;1541.67;1556.87
"COINMARKETCAP";20220911;1761.8;1775.98;1782.73;1730.16;1761.8
"COINMARKETCAP";20220914;1634.76;1574.86;1642.16;1564.03;1634.76
"COINMARKETCAP";20220915;1471.69;1635.08;1648.95;1466.14;1471.69
"COINMARKETCAP";20220920;1324.39;1377.62;1381.97;1319.2;1324.39
"COINMARKETCAP";20220919;1377.54;1335.27;1388.27;1287.42;1377.54
"COINMARKETCAP";20220918;1335.33;1469.71;1469.71;1331.49;1335.33
"COINMARKETCAP";20220916;1432.45;1471.93;1480.56;1415.58;1432.45
"COINMARKETCAP";20220912;1713.77;1762.08;1778.16;1698.29;1713.77
"COINMARKETCAP";20220917;1469.74;1432.88;1473.06;1415.04;1469.74
"COINMARKETCAP";20220913;1580.79;1713.96;1745.78;1564.03;1580.79
"COINMARKETCAP";20220921;1252.61;1324.22;1384.48;1229.43;1252.61
"COINMARKETCAP";20220922;1327.68;1251.57;1336.16;1240.97;1327.68
"COINMARKETCAP";20220926;1335.32;1294.39;1335.53;1282.05;1335.32
"COINMARKETCAP";20220929;1335.65;1337.55;1348.11;1293.19;1335.65
"COINMARKETCAP";20220930;1327.98;1335.65;1368.74;1320.38;1327.98
"COINMARKETCAP";20221001;1311.64;1328.19;1332.52;1306.1;1311.64
"COINMARKETCAP";20220923;1328.26;1327.48;1353.29;1270.2;1328.26
"COINMARKETCAP";20220925;1294.22;1317.94;1333.37;1275.63;1294.22
"COINMARKETCAP";20220928;1337.41;1329.54;1351.96;1267.87;1337.41
"COINMARKETCAP";20220924;1317.99;1328.24;1346.26;1312.64;1317.99
"COINMARKETCAP";20220927;1330.13;1335.34;1396.89;1308.99;1330.13
"COINMARKETCAP";20221002;1276.09;1311.75;1316.33;1275.34;1276.09
"COINMARKETCAP";20221003;1323.44;1276.16;1326.55;1271.15;1323.44
"COINMARKETCAP";20221006;1351.71;1352.81;1380.4;1349.45;1351.71
"COINMARKETCAP";20221008;1315.5;1332.37;1335.95;1307.07;1315.5
"COINMARKETCAP";20221009;1322.6;1315.46;1327.67;1309.34;1322.6
"COINMARKETCAP";20221010;1291.34;1322.62;1335.66;1291.34;1291.34
"COINMARKETCAP";20221011;1279.58;1291.11;1296.27;1272.74;1279.58
"COINMARKETCAP";20221004;1362.13;1323.28;1364.97;1320.08;1362.13
"COINMARKETCAP";20221005;1352.84;1361.97;1362.45;1320.86;1352.84
"COINMARKETCAP";20221007;1332.52;1351.84;1359.33;1321.75;1332.52
"COINMARKETCAP";20221012;1294.91;1279.73;1303.08;1277.53;1294.91
"COINMARKETCAP";20221013;1288.12;1294.92;1297.56;1209.28;1288.12
"COINMARKETCAP";20221014;1297.42;1288.05;1339.74;1285.38;1297.42
"COINMARKETCAP";20221016;1306.3;1275.01;1312.63;1275.01;1306.3
"COINMARKETCAP";20221017;1331.71;1306.31;1335.65;1297.45;1331.71
"COINMARKETCAP";20221015;1274.87;1297.31;1300.75;1268.47;1274.87
"COINMARKETCAP";20221018;1310.45;1331.67;1339.09;1291.66;1310.45
"COINMARKETCAP";20221019;1285.74;1310.56;1312.44;1283.97;1285.74
"COINMARKETCAP";20221022;1314.3;1299.9;1317.1;1295.95;1314.3
"COINMARKETCAP";20221021;1299.95;1283.19;1305.08;1260.67;1299.95
"COINMARKETCAP";20221020;1283.2;1285.66;1307.86;1275.32;1283.2
"COINMARKETCAP";20221023;1363.45;1314.25;1367.76;1302.91;1363.45
"COINMARKETCAP";20221024;1345.0;1363.49;1368.43;1327.85;1345.0
"COINMARKETCAP";20221027;1514.37;1566.84;1574.4;1510.82;1514.37
"COINMARKETCAP";20221025;1461.67;1344.71;1509.99;1336.98;1461.67
"COINMARKETCAP";20221026;1566.57;1461.13;1584.64;1460.43;1566.57
"COINMARKETCAP";20221028;1555.48;1514.32;1568.63;1493.87;1555.48
"COINMARKETCAP";20221101;1579.7;1572.65;1606.61;1568.1;1579.7
"COINMARKETCAP";20221029;1619.7;1555.27;1652.38;1549.98;1619.7
"COINMARKETCAP";20221031;1572.71;1590.48;1630.45;1555.92;1572.71
"COINMARKETCAP";20221030;1590.78;1619.7;1637.04;1579.49;1590.78
"COINMARKETCAP";20221102;1519.71;1579.5;1613.41;1507.24;1519.71
"COINMARKETCAP";20221103;1531.54;1519.72;1556.76;1517.1;1531.54
"COINMARKETCAP";20221104;1645.09;1531.4;1661.33;1529.27;1645.09
"COINMARKETCAP";20221105;1627.97;1645.16;1660.49;1625.96;1627.97
"COINMARKETCAP";20221106;1572.23;1627.9;1634.13;1572.23;1572.23
"COINMARKETCAP";20221108;1332.84;1568.33;1574.8;1259.44;1332.84
"COINMARKETCAP";20221109;1100.17;1333.12;1335.74;1083.29;1100.17
"COINMARKETCAP";20221110;1299.46;1100.11;1341.79;1093.12;1299.46
"COINMARKETCAP";20221107;1568.59;1572.02;1604.48;1550.42;1568.59
"COINMARKETCAP";20221111;1287.22;1298.88;1302.3;1211.33;1287.22
"COINMARKETCAP";20221112;1255.27;1287.44;1288.15;1242.15;1255.27
"COINMARKETCAP";20221113;1221.82;1255.44;1271.71;1208.52;1221.82
"COINMARKETCAP";20221114;1241.6;1221.9;1284.22;1178.43;1241.6
"COINMARKETCAP";20221119;1218.43;1212.22;1227.84;1200.48;1218.43
"COINMARKETCAP";20221120;1142.47;1218.44;1224.08;1137.93;1142.47
"COINMARKETCAP";20221121;1108.35;1142.4;1142.4;1084.86;1108.35
"COINMARKETCAP";20221122;1135.17;1107.9;1136.44;1081.14;1135.17
"COINMARKETCAP";20221116;1215.6;1251.81;1264.49;1192.99;1215.6
"COINMARKETCAP";20221115;1251.74;1241.68;1283.2;1238.69;1251.74
"COINMARKETCAP";20221117;1200.81;1215.85;1224.97;1189.15;1200.81
"COINMARKETCAP";20221118;1212.3;1200.8;1226.74;1200.8;1212.3
"COINMARKETCAP";20221123;1183.2;1135.42;1185.0;1130.02;1183.2
"COINMARKETCAP";20221124;1203.98;1183.35;1211.63;1180.38;1203.98
"COINMARKETCAP";20221125;1198.93;1203.8;1203.8;1174.82;1198.93
"COINMARKETCAP";20221126;1205.9;1198.79;1227.04;1198.1;1205.9
"COINMARKETCAP";20221127;1195.13;1205.91;1220.35;1195.04;1195.13
"COINMARKETCAP";20221201;1276.27;1295.77;1296.0;1267.71;1276.27
"COINMARKETCAP";20221202;1294.3;1276.33;1294.3;1269.24;1294.3
"COINMARKETCAP";20221203;1243.33;1294.46;1299.84;1241.43;1243.33
"COINMARKETCAP";20221128;1170.09;1194.96;1198.74;1156.06;1170.09
"COINMARKETCAP";20221129;1216.9;1169.87;1222.16;1163.48;1216.9
"COINMARKETCAP";20221130;1295.69;1216.93;1302.04;1215.5;1295.69
"COINMARKETCAP";20221204;1280.26;1243.22;1281.49;1242.91;1280.26
"COINMARKETCAP";20221205;1259.68;1280.0;1302.24;1252.47;1259.68
"COINMARKETCAP";20221206;1271.65;1259.85;1271.92;1247.63;1271.65
"COINMARKETCAP";20221207;1232.44;1271.55;1272.69;1224.45;1232.44
"COINMARKETCAP";20221212;1274.62;1263.57;1275.61;1243.48;1274.62
"COINMARKETCAP";20221213;1320.55;1274.66;1341.44;1258.47;1320.55
"COINMARKETCAP";20221208;1281.12;1232.45;1286.23;1226.36;1281.12
"COINMARKETCAP";20221211;1263.87;1266.42;1281.78;1260.66;1263.87
"COINMARKETCAP";20221209;1264.28;1281.08;1290.06;1260.82;1264.28
"COINMARKETCAP";20221214;1309.33;1320.69;1346.17;1305.83;1309.33
"COINMARKETCAP";20221210;1266.38;1264.38;1279.53;1262.12;1266.38
"COINMARKETCAP";20221215;1266.35;1309.19;1311.07;1262.69;1266.35
"COINMARKETCAP";20221216;1168.26;1266.46;1278.16;1162.18;1168.26
"COINMARKETCAP";20221217;1188.15;1168.07;1189.05;1165.41;1188.15
"COINMARKETCAP";20221218;1184.72;1188.13;1194.21;1176.19;1184.72
"COINMARKETCAP";20221225;1218.96;1221.17;1223.52;1203.72;1218.96
"COINMARKETCAP";20221222;1218.18;1213.67;1221.99;1187.13;1218.18
"COINMARKETCAP";20221219;1167.61;1184.76;1192.92;1160.38;1167.61
"COINMARKETCAP";20221223;1220.16;1218.08;1227.0;1215.99;1220.16
"COINMARKETCAP";20221221;1213.6;1217.59;1218.19;1206.44;1213.6
"COINMARKETCAP";20221224;1221.15;1220.12;1224.91;1216.34;1221.15
"COINMARKETCAP";20221220;1217.7;1167.88;1224.09;1165.6;1217.7
"COINMARKETCAP";20221227;1212.79;1226.99;1230.42;1205.9;1212.79
"COINMARKETCAP";20221226;1226.97;1218.92;1226.97;1214.34;1226.97
"COINMARKETCAP";20221228;1189.99;1212.74;1213.13;1185.7;1189.99
"COINMARKETCAP";20230103;1214.78;1214.74;1219.1;1207.49;1214.78
"COINMARKETCAP";20230106;1269.38;1250.46;1273.22;1240.95;1269.38
"COINMARKETCAP";20221231;1196.77;1199.36;1205.09;1194.2;1196.77
"COINMARKETCAP";20230104;1256.53;1214.72;1264.81;1213.17;1256.53
"COINMARKETCAP";20230102;1214.66;1201.1;1219.86;1195.21;1214.66
"COINMARKETCAP";20221229;1201.6;1190.01;1204.14;1188.36;1201.6
"COINMARKETCAP";20221230;1199.23;1201.57;1202.03;1187.46;1199.23
"COINMARKETCAP";20230105;1250.44;1256.48;1258.57;1245.17;1250.44
"COINMARKETCAP";20230101;1200.96;1196.71;1203.48;1192.89;1200.96
"COINMARKETCAP";20230107;1264.27;1269.42;1270.6;1262.27;1264.27
"COINMARKETCAP";20230108;1287.36;1264.18;1287.36;1260.23;1287.36
"COINMARKETCAP";20230109;1321.54;1287.45;1342.14;1286.68;1321.54
"COINMARKETCAP";20230111;1387.93;1336.49;1387.93;1323.58;1387.93
"COINMARKETCAP";20230110;1336.59;1321.4;1342.76;1318.53;1336.59
"COINMARKETCAP";20230116;1576.83;1552.52;1594.04;1529.57;1576.83
"COINMARKETCAP";20230112;1417.94;1405.35;1432.28;1378.42;1417.94
"COINMARKETCAP";20230113;1451.61;1417.95;1461.67;1404.02;1451.61
"COINMARKETCAP";20230117;1567.85;1577.11;1594.0;1553.34;1567.85
"COINMARKETCAP";20230114;1550.71;1451.43;1563.74;1450.99;1550.71
"COINMARKETCAP";20230115;1552.48;1550.73;1556.95;1520.89;1552.48
"COINMARKETCAP";20230118;1515.51;1567.7;1602.11;1509.42;1515.51
"COINMARKETCAP";20230119;1552.56;1515.25;1557.97;1514.38;1552.56
"COINMARKETCAP";20230125;1611.71;1556.81;1632.24;1530.8;1611.71
"COINMARKETCAP";20230126;1603.11;1611.08;1626.2;1586.6;1603.11
"COINMARKETCAP";20230120;1659.75;1552.37;1659.89;1544.92;1659.75
"COINMARKETCAP";20230124;1556.6;1627.85;1639.72;1551.39;1556.6
"COINMARKETCAP";20230121;1627.12;1659.71;1674.18;1626.81;1627.12
"COINMARKETCAP";20230122;1628.38;1627.37;1658.02;1612.09;1628.38
"COINMARKETCAP";20230127;1598.16;1603.08;1617.0;1565.24;1598.16
"COINMARKETCAP";20230123;1628.25;1628.55;1641.22;1607.9;1628.25
"COINMARKETCAP";20230128;1572.44;1598.13;1604.7;1565.39;1572.44
"COINMARKETCAP";20230129;1646.16;1572.63;1653.72;1568.98;1646.16
"COINMARKETCAP";20230130;1567.33;1646.15;1646.65;1546.66;1567.33
"COINMARKETCAP";20230204;1667.06;1664.47;1690.1;1648.19;1667.06
"COINMARKETCAP";20230205;1631.65;1667.17;1671.77;1616.39;1631.65
"COINMARKETCAP";20230131;1586.54;1567.42;1598.52;1563.8;1586.54
"COINMARKETCAP";20230206;1616.25;1631.65;1653.72;1611.32;1616.25
"COINMARKETCAP";20230201;1641.79;1586.49;1644.73;1566.86;1641.79
"COINMARKETCAP";20230202;1643.24;1641.37;1704.46;1641.32;1643.24
"COINMARKETCAP";20230203;1664.75;1642.9;1670.7;1634.22;1664.75
"COINMARKETCAP";20230207;1672.0;1616.01;1673.8;1614.86;1672.0
"COINMARKETCAP";20230208;1650.72;1671.91;1688.53;1635.27;1650.72
"COINMARKETCAP";20230209;1546.44;1651.08;1655.23;1537.18;1546.44
"COINMARKETCAP";20230210;1514.87;1546.6;1553.33;1504.83;1514.87
"COINMARKETCAP";20230211;1539.93;1514.94;1541.33;1510.15;1539.93
"COINMARKETCAP";20230212;1515.03;1539.78;1545.55;1501.46;1515.03
"COINMARKETCAP";20230213;1507.17;1514.92;1524.73;1470.02;1507.17
"COINMARKETCAP";20230214;1556.88;1506.99;1562.03;1497.19;1556.88
"COINMARKETCAP";20230216;1640.07;1673.87;1732.8;1638.15;1640.07
"COINMARKETCAP";20230215;1673.75;1556.77;1674.29;1545.69;1673.75
"COINMARKETCAP";20230217;1694.78;1640.28;1716.78;1636.17;1694.78
"COINMARKETCAP";20230219;1681.44;1691.68;1718.95;1673.91;1681.44
"COINMARKETCAP";20230218;1691.82;1694.74;1705.31;1683.67;1691.82
"COINMARKETCAP";20230220;1702.68;1682.34;1716.49;1659.3;1702.68
"COINMARKETCAP";20230221;1658.04;1702.8;1714.29;1642.4;1658.04
"COINMARKETCAP";20230223;1651.07;1643.3;1674.6;1632.57;1651.07
"COINMARKETCAP";20230224;1608.37;1650.9;1661.09;1583.15;1608.37
"COINMARKETCAP";20230225;1594.91;1608.66;1608.87;1567.63;1594.91
"COINMARKETCAP";20230227;1634.33;1640.76;1662.58;1615.39;1634.33
"COINMARKETCAP";20230222;1643.23;1658.14;1664.0;1604.8;1643.23
"COINMARKETCAP";20230228;1605.9;1634.5;1644.44;1602.43;1605.9
"COINMARKETCAP";20230226;1640.82;1594.76;1645.27;1590.39;1640.82
"COINMARKETCAP";20230301;1663.43;1606.04;1663.43;1601.55;1663.43
"COINMARKETCAP";20230302;1647.32;1663.55;1672.05;1622.6;1647.32
"COINMARKETCAP";20230304;1566.92;1569.28;1575.64;1551.74;1566.92
"COINMARKETCAP";20230306;1567.4;1564.38;1579.46;1557.36;1567.4
"COINMARKETCAP";20230307;1561.93;1567.42;1579.16;1543.13;1561.93
"COINMARKETCAP";20230309;1438.66;1534.03;1544.11;1423.26;1438.66
"COINMARKETCAP";20230310;1429.16;1438.76;1438.76;1378.53;1429.16
"COINMARKETCAP";20230305;1564.47;1567.18;1584.21;1559.95;1564.47
"COINMARKETCAP";20230303;1569.17;1647.56;1648.48;1552.45;1569.17
"COINMARKETCAP";20230308;1534.09;1561.98;1568.18;1534.09;1534.09
"COINMARKETCAP";20230311;1482.62;1429.1;1484.14;1428.72;1482.62
"COINMARKETCAP";20230312;1590.29;1482.43;1607.15;1461.61;1590.29
"COINMARKETCAP";20230313;1680.31;1590.83;1699.91;1572.07;1680.31
"COINMARKETCAP";20230314;1703.51;1680.3;1779.92;1665.9;1703.51
"COINMARKETCAP";20230315;1656.18;1705.19;1721.08;1616.63;1656.18
"COINMARKETCAP";20230317;1792.49;1677.3;1799.34;1667.13;1792.49
"COINMARKETCAP";20230319;1785.58;1762.96;1843.84;1762.96;1785.58
"COINMARKETCAP";20230320;1735.32;1785.42;1807.73;1728.1;1735.32
"COINMARKETCAP";20230316;1677.22;1656.33;1693.14;1639.26;1677.22
"COINMARKETCAP";20230318;1761.66;1793.59;1840.36;1751.26;1761.66
"COINMARKETCAP";20230321;1806.76;1735.62;1836.29;1725.01;1806.76
"COINMARKETCAP";20230322;1737.72;1804.96;1821.46;1717.77;1737.72
"COINMARKETCAP";20230323;1816.41;1737.14;1853.89;1732.52;1816.41
"COINMARKETCAP";20230324;1752.04;1815.82;1819.94;1730.35;1752.04
"COINMARKETCAP";20230325;1743.76;1751.47;1762.67;1716.65;1743.76
"COINMARKETCAP";20230327;1715.46;1775.48;1781.38;1690.52;1715.46
"COINMARKETCAP";20230329;1793.0;1772.9;1825.6;1772.9;1793.0
"COINMARKETCAP";20230330;1792.74;1793.35;1827.28;1766.25;1792.74
"COINMARKETCAP";20230328;1772.79;1715.33;1791.11;1702.56;1772.79
"COINMARKETCAP";20230326;1775.68;1743.84;1797.88;1741.18;1775.68
"COINMARKETCAP";20230331;1822.02;1793.62;1844.68;1783.14;1822.02
"COINMARKETCAP";20230401;1813.86;1821.7;1840.17;1811.12;1813.86
"COINMARKETCAP";20230404;1871.01;1810.14;1886.59;1802.96;1871.01
"COINMARKETCAP";20230402;1795.71;1821.19;1824.33;1774.87;1795.71
"COINMARKETCAP";20230403;1810.3;1794.92;1839.16;1765.52;1810.3
"COINMARKETCAP";20230405;1909.11;1870.97;1937.5;1865.94;1909.11
"COINMARKETCAP";20230406;1872.92;1909.14;1909.27;1857.09;1872.92
"COINMARKETCAP";20230407;1865.64;1872.73;1882.3;1845.99;1865.64
"COINMARKETCAP";20230408;1849.5;1864.68;1879.11;1848.88;1849.5
"COINMARKETCAP";20230410;1911.21;1859.74;1917.3;1848.16;1911.21
"COINMARKETCAP";20230409;1859.39;1849.67;1873.06;1828.7;1859.39
"COINMARKETCAP";20230411;1892.19;1911.38;1936.73;1886.53;1892.19
"COINMARKETCAP";20230415;2092.47;2101.62;2111.08;2076.51;2092.47
"COINMARKETCAP";20230416;2120.01;2092.28;2137.45;2076.83;2120.01
"COINMARKETCAP";20230417;2076.24;2120.0;2120.11;2063.04;2076.24
"COINMARKETCAP";20230418;2104.54;2075.86;2121.53;2057.65;2104.54
"COINMARKETCAP";20230412;1920.68;1891.95;1929.88;1860.04;1920.68
"COINMARKETCAP";20230414;2101.64;2013.93;2126.32;2011.5;2101.64
"COINMARKETCAP";20230413;2012.63;1917.7;2022.15;1901.86;2012.63
"COINMARKETCAP";20230419;1936.4;2103.95;2104.86;1928.58;1936.4
"COINMARKETCAP";20230421;1850.0;1943.41;1955.65;1827.79;1850.0
"COINMARKETCAP";20230420;1943.1;1936.42;1979.57;1918.13;1943.1
"COINMARKETCAP";20230422;1874.23;1849.29;1886.78;1845.85;1874.23
"COINMARKETCAP";20230423;1862.06;1874.17;1882.23;1838.99;1862.06
"COINMARKETCAP";20230425;1866.75;1842.2;1877.48;1805.32;1866.75
"COINMARKETCAP";20230424;1842.76;1862.09;1888.19;1811.79;1842.76
"COINMARKETCAP";20230427;1908.79;1866.69;1936.95;1863.15;1908.79
"COINMARKETCAP";20230428;1892.51;1909.27;1923.2;1876.29;1892.51
"COINMARKETCAP";20230426;1866.56;1866.15;1962.57;1792.46;1866.56
"COINMARKETCAP";20230429;1908.92;1892.57;1916.97;1887.99;1908.92
"COINMARKETCAP";20230430;1876.92;1908.74;1938.42;1876.92;1876.92
"COINMARKETCAP";20230502;1870.79;1831.73;1879.76;1824.33;1870.79
"COINMARKETCAP";20230501;1831.95;1868.89;1886.21;1809.19;1831.95
"COINMARKETCAP";20230503;1904.65;1870.69;1915.5;1845.87;1904.65
"COINMARKETCAP";20230504;1877.7;1905.17;1915.87;1868.63;1877.7
"COINMARKETCAP";20230505;1995.06;1877.83;1998.41;1876.95;1995.06
"COINMARKETCAP";20230507;1873.08;1899.92;1934.0;1873.08;1873.08
"COINMARKETCAP";20230508;1849.04;1872.48;1886.16;1818.45;1849.04
"COINMARKETCAP";20230506;1900.22;1995.48;2017.56;1870.61;1900.22
"COINMARKETCAP";20230511;1796.49;1842.49;1842.49;1774.13;1796.49
"COINMARKETCAP";20230512;1808.02;1795.18;1812.42;1742.4;1808.02
"COINMARKETCAP";20230510;1842.4;1848.21;1886.8;1795.67;1842.4
"COINMARKETCAP";20230509;1848.6;1849.06;1860.67;1832.91;1848.6
"COINMARKETCAP";20230513;1796.11;1808.38;1816.06;1788.48;1796.11
"COINMARKETCAP";20230516;1824.12;1816.82;1830.35;1797.84;1824.12
"COINMARKETCAP";20230517;1821.86;1824.07;1835.55;1786.67;1821.86
"COINMARKETCAP";20230518;1801.73;1822.07;1831.45;1774.2;1801.73
"COINMARKETCAP";20230515;1817.55;1800.37;1845.7;1787.54;1817.55
"COINMARKETCAP";20230514;1800.5;1796.11;1823.49;1793.23;1800.5
"COINMARKETCAP";20230522;1817.53;1804.84;1826.7;1793.22;1817.53
"COINMARKETCAP";20230521;1804.53;1820.14;1827.92;1799.95;1804.53
"COINMARKETCAP";20230520;1820.48;1812.77;1829.01;1808.05;1820.48
"COINMARKETCAP";20230519;1812.59;1800.99;1826.19;1797.43;1812.59
"COINMARKETCAP";20230524;1800.1;1854.3;1854.3;1780.93;1800.1
"COINMARKETCAP";20230523;1854.38;1817.78;1869.34;1816.29;1854.38
"COINMARKETCAP";20230526;1828.69;1805.73;1837.87;1798.41;1828.69
"COINMARKETCAP";20230529;1893.08;1909.3;1926.42;1879.08;1893.08
"COINMARKETCAP";20230525;1805.95;1799.85;1815.99;1763.37;1805.95
"COINMARKETCAP";20230528;1910.91;1831.1;1915.72;1825.47;1910.91
"COINMARKETCAP";20230527;1831.12;1828.58;1836.18;1817.49;1831.12
"COINMARKETCAP";20230530;1901.03;1893.09;1916.57;1883.93;1901.03
"COINMARKETCAP";20230531;1874.13;1901.1;1907.04;1852.09;1874.13
"COINMARKETCAP";20230601;1862.2;1873.91;1887.71;1846.23;1862.2
"COINMARKETCAP";20230603;1892.41;1907.42;1908.82;1885.49;1892.41
"COINMARKETCAP";20230602;1907.26;1862.42;1910.28;1851.96;1907.26
"COINMARKETCAP";20230604;1890.51;1892.4;1912.21;1885.65;1890.51
"COINMARKETCAP";20230605;1811.83;1890.42;1890.64;1780.21;1811.83
"COINMARKETCAP";20230607;1832.4;1884.37;1893.81;1822.3;1832.4
"COINMARKETCAP";20230608;1846.3;1832.51;1861.14;1830.17;1846.3
"COINMARKETCAP";20230606;1884.49;1810.58;1896.22;1801.41;1884.49
"COINMARKETCAP";20230610;1752.38;1840.39;1844.79;1721.44;1752.38
"COINMARKETCAP";20230612;1742.53;1753.08;1757.66;1722.91;1742.53
"COINMARKETCAP";20230614;1650.52;1739.25;1749.16;1637.19;1650.52
"COINMARKETCAP";20230613;1739.04;1742.39;1761.96;1727.75;1739.04
"COINMARKETCAP";20230611;1753.42;1752.53;1776.85;1741.11;1753.42
"COINMARKETCAP";20230609;1840.23;1846.08;1854.82;1828.54;1840.23
"COINMARKETCAP";20230615;1665.52;1650.5;1676.41;1624.14;1665.52
"COINMARKETCAP";20230616;1716.67;1665.41;1727.29;1653.17;1716.67
"COINMARKETCAP";20230619;1737.66;1720.51;1745.13;1705.81;1737.66
"COINMARKETCAP";20230618;1720.58;1727.19;1746.51;1718.11;1720.58
"COINMARKETCAP";20230617;1727.2;1716.67;1766.76;1714.15;1727.2
"COINMARKETCAP";20230621;1891.01;1791.99;1898.67;1788.49;1891.01
"COINMARKETCAP";20230623;1892.86;1872.54;1932.53;1865.19;1892.86
"COINMARKETCAP";20230624;1876.06;1893.77;1905.23;1867.81;1876.06
"COINMARKETCAP";20230622;1872.94;1889.79;1932.07;1867.88;1872.94
"COINMARKETCAP";20230620;1792.12;1736.88;1793.31;1715.34;1792.12
"COINMARKETCAP";20230625;1900.51;1875.85;1929.08;1870.85;1900.51
"COINMARKETCAP";20230626;1859.43;1900.05;1905.36;1840.22;1859.43
"COINMARKETCAP";20230701;1924.57;1933.32;1942.7;1910.85;1924.57
"COINMARKETCAP";20230630;1933.19;1852.01;1945.27;1831.28;1933.19
"COINMARKETCAP";20230628;1827.97;1889.91;1890.21;1822.1;1827.97
"COINMARKETCAP";20230629;1852.23;1828.06;1876.53;1828.06;1852.23
"COINMARKETCAP";20230627;1889.7;1859.35;1911.31;1856.84;1889.7
"COINMARKETCAP";20230704;1936.63;1955.52;1966.37;1932.61;1936.63
"COINMARKETCAP";20230703;1955.39;1937.88;1974.78;1934.69;1955.39
"COINMARKETCAP";20230702;1937.44;1924.45;1958.16;1895.91;1937.44
"COINMARKETCAP";20230705;1910.59;1936.8;1942.43;1897.12;1910.59
"COINMARKETCAP";20230706;1848.64;1910.42;1956.01;1847.85;1848.64
"COINMARKETCAP";20230711;1878.34;1880.65;1889.38;1863.22;1878.34
"COINMARKETCAP";20230709;1863.01;1865.59;1878.67;1857.75;1863.01
"COINMARKETCAP";20230707;1870.6;1847.51;1876.96;1832.03;1870.6
"COINMARKETCAP";20230708;1865.54;1871.0;1872.5;1844.64;1865.54
"COINMARKETCAP";20230710;1880.56;1863.24;1905.46;1848.78;1880.56
"COINMARKETCAP";20230712;1872.11;1878.32;1901.15;1865.71;1872.11
"COINMARKETCAP";20230713;2006.51;1872.04;2011.89;1864.5;2006.51
"COINMARKETCAP";20230714;1939.35;2005.69;2026.2;1901.36;1939.35
"COINMARKETCAP";20230715;1931.47;1939.13;1946.02;1928.19;1931.47
"COINMARKETCAP";20230716;1923.68;1931.65;1942.03;1917.29;1923.68
"COINMARKETCAP";20230718;1897.6;1911.7;1916.47;1878.72;1897.6
"COINMARKETCAP";20230720;1890.97;1889.07;1919.26;1879.73;1890.97
"COINMARKETCAP";20230719;1889.01;1897.8;1919.26;1883.07;1889.01
"COINMARKETCAP";20230721;1892.08;1891.58;1905.39;1885.3;1892.08
"COINMARKETCAP";20230722;1864.91;1891.96;1897.09;1855.09;1864.91
"COINMARKETCAP";20230717;1911.65;1923.69;1936.18;1875.12;1911.65
"COINMARKETCAP";20230723;1889.19;1866.09;1904.48;1859.57;1889.19
"COINMARKETCAP";20230724;1850.0;1888.81;1889.76;1836.85;1850.0
"COINMARKETCAP";20230725;1857.74;1850.03;1867.32;1845.98;1857.74
"COINMARKETCAP";20230728;1874.74;1860.7;1881.46;1857.05;1874.74
"COINMARKETCAP";20230726;1872.16;1857.7;1886.97;1849.44;1872.16
"COINMARKETCAP";20230727;1860.36;1872.09;1885.59;1855.32;1860.36
"COINMARKETCAP";20230729;1881.07;1874.56;1885.53;1870.33;1881.07
"COINMARKETCAP";20230730;1861.64;1880.87;1884.14;1851.73;1861.64
"COINMARKETCAP";20230731;1856.16;1861.76;1875.63;1851.92;1856.16
"COINMARKETCAP";20230801;1871.79;1856.19;1873.03;1817.92;1871.79
"COINMARKETCAP";20230803;1835.14;1838.9;1856.41;1825.35;1835.14
"COINMARKETCAP";20230802;1839.09;1873.47;1877.51;1822.35;1839.09
"COINMARKETCAP";20230805;1834.99;1827.8;1836.46;1824.81;1834.99
"COINMARKETCAP";20230804;1827.71;1834.89;1847.91;1817.41;1827.71
"COINMARKETCAP";20230807;1826.94;1827.24;1842.52;1804.72;1826.94
"COINMARKETCAP";20230806;1827.46;1834.85;1836.25;1824.99;1827.46
"COINMARKETCAP";20230808;1855.81;1826.93;1873.85;1824.43;1855.81
"COINMARKETCAP";20230812;1848.89;1847.17;1852.28;1845.72;1848.89
"COINMARKETCAP";20230813;1839.28;1849.05;1859.92;1834.8;1839.28
"COINMARKETCAP";20230814;1844.19;1839.32;1853.84;1834.8;1844.19
"COINMARKETCAP";20230811;1847.12;1850.74;1855.07;1839.57;1847.12
"COINMARKETCAP";20230810;1850.75;1854.35;1863.31;1845.44;1850.75
"COINMARKETCAP";20230809;1854.3;1855.78;1869.74;1845.49;1854.3
"COINMARKETCAP";20230817;1684.93;1805.57;1807.71;1551.71;1684.93
"COINMARKETCAP";20230815;1826.93;1844.16;1845.55;1816.33;1826.93
"COINMARKETCAP";20230816;1805.66;1827.04;1829.36;1798.97;1805.66
"COINMARKETCAP";20230818;1660.95;1682.04;1698.12;1644.93;1660.95
"COINMARKETCAP";20230819;1669.47;1660.84;1693.23;1654.08;1669.47
"COINMARKETCAP";20230824;1659.94;1679.25;1682.49;1641.63;1659.94
"COINMARKETCAP";20230822;1633.89;1667.28;1668.64;1596.38;1633.89
"COINMARKETCAP";20230821;1667.27;1685.02;1685.08;1651.96;1667.27
"COINMARKETCAP";20230823;1679.27;1634.4;1696.59;1629.58;1679.27
