"Date","Price","Open","High","Low","Vol","Change"
"06/24/2021","1,989.62","1,968.12","1,989.62","1,944.34","79.90K","1.11%"
"06/23/2021","1,967.83","1,877.58","1,999.17","1,877.58","120.53K","4.81%"
"06/22/2021","1,877.48","1,885.13","1,885.13","1,769.29","219.74K","-0.46%"
"06/21/2021","1,886.25","2,245.58","2,245.58","1,886.25","219.79K","-15.92%"
"06/20/2021","2,243.42","2,164.72","2,243.42","2,091.96","72.42K","3.60%"
"06/19/2021","2,165.40","2,234.13","2,249.26","2,165.40","47.58K","-3.04%"
"06/18/2021","2,233.37","2,372.86","2,372.86","2,233.37","63.01K","-5.86%"
"06/17/2021","2,372.28","2,368.17","2,440.23","2,368.17","39.81K","0.17%"
"06/16/2021","2,368.17","2,544.13","2,544.13","2,368.17","50.05K","-6.90%"
"06/15/2021","2,543.82","2,580.81","2,583.29","2,543.82","37.46K","-1.46%"
"06/14/2021","2,581.43","2,508.92","2,581.43","2,479.98","47.93K","2.93%"
"06/13/2021","2,507.86","2,369.70","2,507.86","2,369.70","57.54K","5.87%"
"06/12/2021","2,368.74","2,354.02","2,368.88","2,290.57","70.64K","0.63%"
"06/11/2021","2,353.84","2,469.52","2,474.57","2,353.84","57.76K","-4.67%"
"06/10/2021","2,469.08","2,609.93","2,609.93","2,469.08","61.47K","-5.42%"
"06/09/2021","2,610.65","2,507.15","2,610.65","2,461.43","99.98K","4.13%"
"06/08/2021","2,507.15","2,591.92","2,591.92","2,484.32","142.73K","-3.35%"
"06/07/2021","2,593.95","2,712.67","2,775.62","2,593.95","72.95K","-4.37%"
"06/06/2021","2,712.42","2,628.13","2,712.42","2,628.13","52.98K","3.18%"
"06/05/2021","2,628.85","2,688.37","2,742.88","2,622.22","86.78K","-2.17%"
"06/04/2021","2,687.05","2,857.02","2,857.02","2,638.18","109.86K","-5.94%"
"06/03/2021","2,856.64","2,705.24","2,856.64","2,704.66","71.74K","5.56%"
"06/02/2021","2,706.19","2,633.79","2,706.19","2,633.79","85.46K","2.77%"
"06/01/2021","2,633.30","2,706.16","2,730.19","2,568.20","213.03K","-2.69%"
"05/31/2021","2,706.12","2,385.90","2,706.12","2,357.89","236.45K","13.38%"
"05/30/2021","2,386.68","2,279.18","2,429.09","2,279.18","255.09K","4.76%"
"05/29/2021","2,278.15","2,411.65","2,411.65","2,278.15","382.42K","-5.53%"
"05/28/2021","2,411.45","2,739.73","2,739.73","2,350.81","347.63K","-12.01%"
"05/27/2021","2,740.74","2,884.17","2,884.17","2,740.74","248.93K","-4.97%"
"05/26/2021","2,884.17","2,704.67","2,884.17","2,704.67","319.42K","6.63%"
"05/25/2021","2,704.90","2,648.50","2,704.90","2,575.49","503.18K","2.13%"
"05/24/2021","2,648.50","2,097.31","2,648.50","2,097.31","566.34K","26.46%"
"05/23/2021","2,094.28","2,294.41","2,319.10","2,014.34","891.86K","-8.68%"
"05/22/2021","2,293.37","2,431.09","2,468.35","2,293.37","599.06K","-5.67%"
"05/21/2021","2,431.17","2,767.88","2,857.54","2,431.17","643.22K","-12.16%"
"05/20/2021","2,767.66","2,445.08","2,767.66","2,445.08","582.27K","13.63%"
"05/19/2021","2,435.65","3,376.01","3,421.00","2,435.65","730.14K","-27.86%"
"05/18/2021","3,376.30","3,282.72","3,512.56","3,282.72","198.00K","2.97%"
"05/17/2021","3,278.92","3,580.24","3,580.24","3,227.97","272.61K","-8.40%"
"05/16/2021","3,579.78","3,645.65","3,831.95","3,579.78","162.02K","-1.79%"
"05/15/2021","3,645.15","4,073.04","4,073.04","3,645.15","140.08K","-10.50%"
"05/14/2021","4,072.79","3,717.66","4,111.94","3,717.66","106.07K","9.55%"
"05/13/2021","3,717.66","3,816.58","3,925.90","3,717.66","225.05K","-2.72%"
"05/12/2021","3,821.67","4,173.86","4,352.11","3,821.67","130.89K","-8.44%"
"05/11/2021","4,173.78","3,947.65","4,173.78","3,907.23","98.00K","5.66%"
"05/10/2021","3,950.03","3,923.75","4,128.97","3,923.75","107.03K","0.71%"
"05/09/2021","3,922.13","3,907.53","3,956.62","3,906.80","78.60K","0.37%"
"05/08/2021","3,907.53","3,478.99","3,907.53","3,478.99","69.92K","12.32%"
"05/07/2021","3,478.99","3,489.60","3,523.74","3,384.23","70.41K","-0.26%"
"05/06/2021","3,488.07","3,524.00","3,524.00","3,461.01","76.65K","-1.03%"
"05/05/2021","3,524.26","3,267.94","3,524.26","3,267.94","122.89K","9.00%"
"05/04/2021","3,233.36","3,430.50","3,453.21","3,233.36","157.73K","-5.67%"
"05/03/2021","3,427.54","2,952.01","3,427.54","2,952.01","85.44K","16.11%"
"05/02/2021","2,952.01","2,944.09","2,952.01","2,912.03","49.94K","0.27%"
"05/01/2021","2,944.09","2,772.18","2,944.09","2,772.18","55.50K","6.21%"
"04/30/2021","2,771.94","2,755.60","2,771.94","2,734.70","59.04K","0.59%"
"04/29/2021","2,755.61","2,747.14","2,755.61","2,716.59","80.69K","0.30%"
"04/28/2021","2,747.41","2,664.91","2,747.41","2,659.98","118.76K","3.16%"
"04/27/2021","2,663.30","2,532.25","2,663.30","2,532.25","92.01K","5.14%"
"04/26/2021","2,533.18","2,319.16","2,533.18","2,319.16","150.16K","9.23%"
"04/25/2021","2,319.16","2,215.03","2,319.16","2,215.03","161.52K","4.84%"
"04/24/2021","2,212.13","2,367.72","2,367.72","2,212.13","194.30K","-6.57%"
"04/23/2021","2,367.57","2,399.62","2,399.62","2,293.80","377.15K","-1.43%"
"04/22/2021","2,401.94","2,357.29","2,583.38","2,357.29","270.78K","1.89%"
"04/21/2021","2,357.29","2,330.22","2,426.31","2,307.00","169.59K","1.16%"
"04/20/2021","2,330.22","2,161.03","2,330.22","2,139.04","198.46K","7.89%"
"04/19/2021","2,159.74","2,235.98","2,262.50","2,124.61","136.33K","-3.47%"
"04/18/2021","2,237.31","2,316.56","2,316.56","2,138.98","265.20K","-3.40%"
"04/17/2021","2,315.96","2,422.08","2,422.08","2,315.96","72.13K","-4.38%"
"04/16/2021","2,422.01","2,514.45","2,514.45","2,422.01","123.53K","-3.67%"
"04/15/2021","2,514.30","2,432.88","2,514.30","2,432.88","69.22K","3.35%"
"04/14/2021","2,432.88","2,299.47","2,432.88","2,299.47","115.17K","5.80%"
"04/13/2021","2,299.40","2,136.59","2,299.40","2,136.59","77.78K","7.62%"
"04/12/2021","2,136.59","2,144.55","2,144.86","2,136.59","60.88K","-0.33%"
"04/11/2021","2,143.63","2,126.89","2,143.63","2,126.89","23.81K","0.86%"
"04/10/2021","2,125.43","2,062.70","2,169.46","2,062.70","15.90K","3.04%"
"04/09/2021","2,062.70","2,078.47","2,092.29","2,062.70","9.95K","-0.76%"
"04/08/2021","2,078.45","1,961.75","2,078.45","1,961.75","18.42K","5.99%"
"04/07/2021","1,961.01","2,113.48","2,113.48","1,961.01","36.36K","-7.20%"
"04/06/2021","2,113.19","2,104.78","2,113.19","2,072.31","20.02K","0.37%"
"04/05/2021","2,105.36","2,074.79","2,111.85","2,015.68","21.79K","1.47%"
"04/04/2021","2,074.79","2,007.82","2,074.79","2,007.82","20.17K","3.33%"
"04/03/2021","2,007.98","2,133.62","2,133.62","2,007.98","29.54K","-5.90%"
"04/02/2021","2,133.99","1,967.42","2,133.99","1,967.42","23.86K","8.47%"
"04/01/2021","1,967.33","1,920.69","1,967.33","1,909.88","23.96K","2.56%"
"03/31/2021","1,918.24","1,841.40","1,918.24","1,815.51","28.97K","4.18%"
"03/30/2021","1,841.29","1,816.66","1,841.29","1,795.44","13.17K","1.38%"
"03/29/2021","1,816.19","1,687.90","1,816.19","1,687.90","17.01K","7.64%"
"03/28/2021","1,687.27","1,711.85","1,712.81","1,687.27","12.72K","-1.44%"
"03/27/2021","1,711.84","1,698.95","1,711.84","1,681.15","15.59K","0.76%"
"03/26/2021","1,698.95","1,587.86","1,698.95","1,587.86","16.47K","7.00%"
"03/25/2021","1,587.86","1,586.13","1,619.02","1,579.73","27.95K","0.12%"
"03/24/2021","1,585.97","1,668.78","1,695.74","1,558.99","27.34K","-4.96%"
"03/23/2021","1,668.77","1,682.86","1,700.43","1,665.81","21.87K","-0.85%"
"03/22/2021","1,683.07","1,783.10","1,784.54","1,683.07","21.78K","-5.62%"
"03/21/2021","1,783.34","1,805.54","1,805.54","1,767.43","16.05K","-1.21%"
"03/20/2021","1,805.25","1,807.99","1,829.85","1,805.25","13.76K","-0.15%"
"03/19/2021","1,807.90","1,777.75","1,808.76","1,777.75","15.52K","1.70%"
"03/18/2021","1,777.75","1,823.19","1,828.74","1,777.75","18.46K","-2.47%"
"03/17/2021","1,822.78","1,806.61","1,822.78","1,764.40","26.02K","0.95%"
"03/16/2021","1,805.66","1,793.78","1,805.66","1,725.16","33.53K","0.70%"
"03/15/2021","1,793.09","1,849.13","1,849.13","1,778.77","38.65K","-3.03%"
"03/14/2021","1,849.13","1,922.48","1,922.48","1,849.13","25.13K","-3.80%"
"03/13/2021","1,922.10","1,765.93","1,922.10","1,765.93","24.92K","8.84%"
"03/12/2021","1,765.93","1,823.82","1,823.82","1,755.10","33.17K","-3.16%"
"03/11/2021","1,823.61","1,794.88","1,823.61","1,788.97","41.29K","1.62%"
"03/10/2021","1,794.51","1,869.88","1,869.88","1,772.25","41.00K","-3.99%"
"03/09/2021","1,869.16","1,835.91","1,869.16","1,814.00","31.72K","1.99%"
"03/08/2021","1,832.76","1,727.86","1,832.76","1,696.88","48.02K","6.23%"
"03/07/2021","1,725.31","1,652.04","1,725.31","1,652.04","36.75K","4.61%"
"03/06/2021","1,649.23","1,528.55","1,649.23","1,528.55","39.78K","7.95%"
"03/05/2021","1,527.82","1,539.58","1,539.58","1,459.25","58.91K","-0.70%"
"03/04/2021","1,538.58","1,567.76","1,572.83","1,538.58","57.77K","-1.88%"
"03/03/2021","1,568.08","1,485.66","1,609.57","1,485.66","37.54K","5.49%"
"03/02/2021","1,486.50","1,570.46","1,570.46","1,458.62","46.43K","-5.31%"
"03/01/2021","1,569.79","1,418.28","1,569.79","1,418.28","46.55K","10.69%"
"02/28/2021","1,418.23","1,457.94","1,457.94","1,353.89","84.53K","-2.74%"
"02/27/2021","1,458.20","1,446.13","1,486.49","1,446.13","45.80K","0.90%"
"02/26/2021","1,445.20","1,482.26","1,482.26","1,444.13","75.85K","-2.30%"
"02/25/2021","1,479.25","1,622.89","1,622.89","1,479.25","47.22K","-8.89%"
"02/24/2021","1,623.51","1,577.40","1,697.74","1,565.86","64.14K","2.89%"
"02/23/2021","1,577.89","1,777.19","1,777.19","1,509.28","130.47K","-11.21%"
"02/22/2021","1,777.10","1,934.82","1,934.82","1,777.10","54.58K","-8.10%"
"02/21/2021","1,933.78","1,915.74","1,956.64","1,915.74","17.14K","0.94%"
"02/20/2021","1,915.74","1,957.69","2,012.66","1,915.74","21.21K","-2.02%"
"02/19/2021","1,955.16","1,938.61","1,955.16","1,915.69","9.34K","0.92%"
"02/18/2021","1,937.25","1,851.65","1,937.25","1,851.65","8.64K","4.86%"
"02/17/2021","1,847.48","1,781.83","1,847.48","1,765.68","9.76K","3.64%"
"02/16/2021","1,782.57","1,779.81","1,788.57","1,779.81","20.06K","0.16%"
"02/15/2021","1,779.72","1,800.69","1,807.74","1,779.72","22.44K","-1.16%"
"02/14/2021","1,800.69","1,815.05","1,840.23","1,800.69","10.66K","-0.77%"
"02/13/2021","1,814.61","1,838.63","1,849.83","1,807.44","16.66K","-1.33%"
"02/12/2021","1,839.14","1,785.73","1,839.14","1,762.38","13.64K","3.03%"
"02/11/2021","1,785.00","1,741.66","1,792.87","1,741.66","22.44K","2.53%"
"02/10/2021","1,740.96","1,769.56","1,801.82","1,740.96","29.42K","-1.61%"
"02/09/2021","1,769.41","1,748.86","1,769.41","1,748.86","29.05K","1.18%"
"02/08/2021","1,748.86","1,612.28","1,748.86","1,612.28","32.34K","8.50%"
"02/07/2021","1,611.83","1,677.70","1,677.70","1,575.94","32.23K","-3.89%"
"02/06/2021","1,677.06","1,719.59","1,719.59","1,658.99","18.63K","-2.49%"
"02/05/2021","1,719.84","1,595.22","1,735.11","1,595.22","24.42K","7.81%"
"02/04/2021","1,595.22","1,662.39","1,662.39","1,595.22","39.27K","-4.04%"
"02/03/2021","1,662.39","1,512.26","1,662.39","1,512.26","30.56K","10.01%"
"02/02/2021","1,511.11","1,373.33","1,511.11","1,373.33","48.87K","10.05%"
"02/01/2021","1,373.07","1,313.12","1,373.07","1,313.12","28.43K","4.58%"
"01/31/2021","1,312.93","1,375.97","1,375.97","1,312.93","22.42K","-4.58%"
"01/30/2021","1,375.95","1,378.77","1,378.77","1,349.55","36.64K","-0.21%"
"01/29/2021","1,378.79","1,328.09","1,415.69","1,321.51","71.27K","3.82%"
"01/28/2021","1,328.12","1,238.18","1,328.12","1,238.18","39.26K","6.99%"
"01/27/2021","1,241.35","1,365.52","1,365.52","1,241.35","75.75K","-9.09%"
"01/26/2021","1,365.52","1,319.49","1,365.52","1,319.49","61.07K","3.52%"
"01/25/2021","1,319.14","1,390.67","1,408.39","1,319.14","59.20K","-5.13%"
"01/24/2021","1,390.43","1,233.22","1,390.43","1,233.22","35.86K","12.75%"
"01/23/2021","1,233.22","1,233.23","1,259.55","1,233.22","43.02K","-0.07%"
"01/22/2021","1,234.08","1,111.66","1,234.08","1,110.07","114.68K","11.13%"
"01/21/2021","1,110.48","1,377.50","1,377.50","1,110.48","139.43K","-19.38%"
"01/20/2021","1,377.50","1,368.05","1,389.97","1,316.33","101.38K","0.63%"
"01/19/2021","1,368.90","1,257.91","1,383.75","1,257.91","104.46K","8.82%"
"01/18/2021","1,257.91","1,232.88","1,257.91","1,225.65","81.27K","1.98%"
"01/17/2021","1,233.54","1,228.50","1,233.54","1,183.11","145.53K","0.41%"
"01/16/2021","1,228.51","1,168.81","1,267.39","1,168.81","159.59K","5.11%"
"01/15/2021","1,168.81","1,232.34","1,232.34","1,168.81","237.73K","-5.22%"
"01/14/2021","1,233.17","1,010.59","1,233.17","1,010.59","127.91K","22.02%"
"01/13/2021","1,010.59","1,050.54","1,066.96","1,010.59","49.79K","-3.75%"
"01/12/2021","1,050.01","1,086.75","1,117.60","1,050.01","100.61K","-3.55%"
"01/11/2021","1,088.71","1,255.39","1,255.39","984.99","87.80K","-13.32%"
"01/10/2021","1,256.08","1,333.96","1,339.14","1,256.08","68.07K","4.48%"
"01/06/2021","1,202.23","1,099.95","1,202.23","1,099.95","105.94K","9.31%"
"01/05/2021","1,099.82","1,042.01","1,099.82","1,008.63","126.33K","5.42%"
"01/04/2021","1,043.28","977.56","1,043.28","937.88","133.86K","6.70%"
"01/03/2021","977.80","774.56","977.80","774.56","121.09K","26.24%"
"01/02/2021","774.55","729.15","779.01","729.15","98.63K","6.23%"
"01/01/2021","729.15","736.15","739.32","728.35","73.41K","-0.90%"
"12/31/2020","735.81","752.01","752.01","731.60","95.14K","-2.16%"
"12/30/2020","752.03","731.72","752.03","722.24","167.91K","2.78%"
"12/29/2020","731.72","729.91","731.72","713.72","182.64K","0.18%"
"12/28/2020","730.41","684.56","744.07","684.56","264.01K","6.68%"
"12/27/2020","684.66","636.67","693.99","636.67","190.89K","7.58%"
"12/26/2020","636.44","626.71","647.61","624.16","160.50K","1.55%"
"12/25/2020","626.73","612.60","626.73","612.60","137.29K","2.31%"
"12/24/2020","612.60","585.49","612.60","575.67","145.43K","4.64%"
"12/23/2020","585.41","637.10","637.10","585.41","114.11K","-8.13%"
"12/22/2020","637.21","608.25","637.21","598.92","150.23K","4.76%"
"12/21/2020","608.25","638.51","646.42","608.25","130.12K","-4.74%"
"12/20/2020","638.51","658.28","658.28","638.51","174.73K","-3.00%"
"12/19/2020","658.28","653.77","664.91","649.50","188.42K","0.69%"
"12/18/2020","653.77","643.19","653.77","634.75","241.20K","1.61%"
"12/17/2020","643.42","637.40","665.40","637.40","277.90K","0.92%"
"12/16/2020","637.55","588.79","637.55","584.90","208.36K","8.28%"
"12/15/2020","588.79","586.28","588.79","582.39","167.40K","0.42%"
"12/14/2020","586.31","590.94","590.94","583.83","182.56K","-0.81%"
"12/13/2020","591.10","568.00","591.10","565.22","230.82K","4.09%"
"12/12/2020","567.90","544.19","567.90","544.19","112.41K","4.40%"
"12/11/2020","543.94","558.70","558.70","541.28","266.21K","-2.59%"
"12/10/2020","558.42","573.57","573.57","558.42","258.54K","-2.64%"
"12/09/2020","573.54","554.94","573.54","548.55","285.16K","3.32%"
"12/08/2020","555.08","591.32","591.32","555.08","246.77K","-6.13%"
"12/07/2020","591.32","601.71","601.71","591.32","165.04K","-1.68%"
"12/06/2020","601.41","596.44","603.27","592.99","192.38K","0.83%"
"12/05/2020","596.44","567.83","596.44","567.83","224.88K","5.07%"
"12/04/2020","567.68","615.95","617.68","567.68","166.24K","-7.84%"
"12/03/2020","615.95","597.88","615.95","597.88","70.23K","3.00%"
"12/02/2020","598.03","585.60","598.03","585.60","194.81K","2.16%"
"12/01/2020","585.41","615.96","615.96","585.41","281.82K","-4.96%"
"11/30/2020","615.96","575.66","615.96","575.66","318.32K","7.05%"
"11/29/2020","575.41","536.19","575.41","536.19","268.21K","7.00%"
"11/28/2020","537.74","518.34","540.07","513.59","238.25K","4.08%"
"11/27/2020","516.68","519.40","519.40","506.55","247.96K","-0.52%"
"11/26/2020","519.40","570.02","570.02","501.45","310.74K","-8.88%"
"11/25/2020","570.02","604.89","604.89","566.52","210.79K","-5.76%"
"11/24/2020","604.89","609.08","617.89","595.49","216.27K","-0.69%"
"11/23/2020","609.08","560.39","609.08","560.39","371.19K","8.71%"
"11/22/2020","560.29","552.59","560.29","524.28","373.98K","1.46%"
"11/21/2020","552.23","510.02","552.23","510.02","354.65K","8.25%"
"11/20/2020","510.14","471.10","511.65","471.10","405.19K","8.30%"
"11/19/2020","471.06","478.33","478.33","468.17","249.21K","-1.52%"
"11/18/2020","478.33","482.14","482.14","473.98","326.85K","-0.79%"
"11/17/2020","482.14","460.46","482.14","460.46","312.32K","4.73%"
"11/16/2020","460.35","448.17","460.35","448.17","275.63K","2.72%"
"11/15/2020","448.17","461.19","461.19","443.72","248.87K","-2.93%"
"11/12/2020","461.67","463.19","463.19","458.37","279.49K","-0.33%"
"11/11/2020","463.19","450.31","463.25","450.31","337.26K","2.86%"
"11/10/2020","450.32","444.45","452.16","444.45","313.61K","1.39%"
"11/09/2020","444.14","454.60","455.99","444.14","303.64K","-2.30%"
"11/08/2020","454.60","435.05","454.60","435.05","331.09K","4.49%"
"11/07/2020","435.05","455.83","462.24","435.05","430.85K","-4.53%"
"11/06/2020","455.71","416.77","455.71","416.77","454.44K","9.37%"
"11/05/2020","416.67","402.35","416.97","398.24","368.74K","3.60%"
"11/04/2020","402.17","387.80","402.17","380.83","305.15K","3.71%"
"11/03/2020","387.80","383.07","387.80","382.88","285.76K","1.21%"
"11/02/2020","383.15","396.52","397.53","383.15","383.59K","-3.37%"
"11/01/2020","396.52","386.36","396.52","386.36","200.40K","2.59%"
"10/31/2020","386.52","382.53","386.52","382.53","242.63K","1.07%"
"10/30/2020","382.40","387.15","387.15","382.40","324.52K","-1.23%"
"10/29/2020","387.16","388.30","390.27","387.16","336.25K","-0.32%"
"10/28/2020","388.39","403.45","407.25","384.79","365.37K","-3.73%"
"10/27/2020","403.45","392.77","403.45","392.77","329.51K","2.72%"
"10/26/2020","392.76","406.00","408.30","392.76","342.75K","-3.26%"
"10/25/2020","406.01","412.16","412.16","406.01","211.67K","-1.49%"
"10/24/2020","412.17","409.11","412.85","409.11","227.57K","0.73%"
"10/23/2020","409.20","414.02","415.37","409.20","336.93K","-1.15%"
"10/22/2020","413.94","390.50","416.94","390.50","506.43K","5.92%"
"10/21/2020","390.80","368.56","390.80","368.56","476.21K","6.03%"
"10/20/2020","368.56","379.33","379.33","368.56","349.14K","-2.83%"
"10/19/2020","379.30","378.02","379.71","373.60","281.10K","0.34%"
"10/18/2020","378.02","368.40","378.02","368.40","204.80K","2.58%"
"10/17/2020","368.51","365.49","368.51","365.49","201.05K","0.85%"
"10/16/2020","365.41","377.70","377.70","365.41","328.67K","-3.25%"
"10/15/2020","377.67","378.70","378.70","376.77","370.04K","-0.27%"
"10/14/2020","378.70","381.24","382.14","375.90","338.00K","-0.66%"
"10/13/2020","381.24","386.45","386.45","379.87","361.53K","-1.35%"
"10/12/2020","386.45","374.21","386.45","374.21","348.84K","3.28%"
"10/11/2020","374.16","370.68","374.16","370.28","219.07K","0.94%"
"10/10/2020","370.68","364.98","373.49","364.98","309.12K","1.54%"
"10/09/2020","365.06","350.89","366.80","349.59","305.95K","4.06%"
"10/08/2020","350.80","341.66","351.64","339.38","263.32K","2.69%"
"10/07/2020","341.61","341.04","341.81","337.42","253.82K","0.17%"
"10/06/2020","341.04","353.54","353.54","341.04","244.79K","-3.49%"
"10/05/2020","353.37","352.36","353.37","350.86","203.34K","0.29%"
"10/04/2020","352.36","345.90","352.36","345.90","192.77K","1.87%"
"10/03/2020","345.90","345.58","346.85","345.58","195.55K","0.09%"
"10/02/2020","345.58","352.51","352.51","339.15","377.82K","-2.12%"
"10/01/2020","353.05","359.65","367.63","352.30","305.55K","-1.87%"
"09/30/2020","359.78","359.81","359.81","355.27","224.03K","-0.01%"
"09/29/2020","359.82","353.99","359.82","353.35","263.45K","1.68%"
"09/28/2020","353.89","357.73","364.43","353.89","288.03K","-1.00%"
"09/27/2020","357.48","353.95","360.74","351.44","331.55K","0.99%"
"09/26/2020","353.96","351.86","353.96","351.20","370.79K","0.60%"
"09/25/2020","351.86","349.19","354.08","343.51","299.88K","0.76%"
"09/24/2020","349.19","320.54","349.19","320.54","305.79K","9.09%"
"09/23/2020","320.10","344.25","344.25","320.10","299.25K","-7.00%"
"09/22/2020","344.20","340.19","344.20","340.19","300.95K","1.20%"
"09/21/2020","340.13","371.06","374.39","340.13","419.43K","-8.34%"
"09/20/2020","371.06","385.15","385.15","368.18","249.11K","-3.66%"
"09/19/2020","385.17","384.23","385.59","383.35","202.99K","0.25%"
"09/18/2020","384.23","389.42","389.42","384.23","382.65K","-1.32%"
"09/17/2020","389.36","365.04","392.60","365.04","625.96K","6.71%"
"09/16/2020","364.87","364.11","365.76","359.88","402.13K","0.21%"
"09/15/2020","364.10","377.17","378.08","364.10","362.35K","-3.45%"
"09/14/2020","377.13","366.29","377.13","365.63","438.77K","3.00%"
"09/13/2020","366.14","387.84","387.84","366.14","411.44K","-5.64%"
"09/12/2020","388.01","373.55","388.01","367.63","312.16K","3.87%"
"09/11/2020","373.56","367.92","373.56","357.45","391.26K","1.53%"
"09/10/2020","367.92","350.78","373.31","350.78","559.86K","4.88%"
"09/09/2020","350.81","337.38","354.15","335.40","420.55K","3.91%"
"09/08/2020","337.61","353.78","353.78","336.88","463.93K","-4.51%"
"09/07/2020","353.53","352.70","355.80","327.61","492.65K","0.25%"
"09/06/2020","352.65","335.18","352.65","335.18","628.06K","5.23%"
"09/05/2020","335.11","385.48","386.61","335.11","608.03K","-13.07%"
"09/04/2020","385.47","381.42","385.47","381.42","440.32K","1.11%"
"09/03/2020","381.25","439.47","443.15","381.25","573.83K","-13.30%"
"09/02/2020","439.75","475.94","475.94","436.34","611.64K","-7.61%"
"09/01/2020","475.95","434.06","475.95","434.06","620.43K","9.65%"
"08/31/2020","434.06","428.82","434.06","423.67","480.03K","1.23%"
"08/30/2020","428.77","399.00","428.77","399.00","396.19K","7.46%"
"08/29/2020","399.00","395.10","403.43","395.10","285.79K","0.91%"
"08/28/2020","395.39","383.22","395.58","381.42","340.61K","3.18%"
"08/27/2020","383.22","385.77","385.77","383.22","360.92K","-0.68%"
"08/26/2020","385.85","383.00","389.74","383.00","347.66K","0.73%"
"08/25/2020","383.05","407.74","407.74","383.05","458.98K","-6.09%"
"08/24/2020","407.90","390.65","407.90","390.65","390.44K","4.43%"
"08/23/2020","390.58","395.28","395.28","389.66","245.32K","-1.19%"
"08/22/2020","395.30","388.02","395.30","388.02","351.29K","1.92%"
"08/21/2020","387.86","415.71","415.71","386.55","349.88K","-6.70%"
"08/20/2020","415.71","407.33","415.71","407.33","326.75K","2.00%"
"08/19/2020","407.56","422.01","422.01","405.33","412.24K","-3.43%"
"08/18/2020","422.02","430.71","432.21","422.02","297.93K","-2.01%"
"08/17/2020","430.70","433.54","433.54","427.16","318.42K","-0.66%"
"08/16/2020","433.58","432.21","433.58","419.92","341.72K","0.34%"
"08/15/2020","432.09","437.87","438.05","432.08","345.49K","-1.32%"
"08/14/2020","437.87","424.64","442.44","422.46","457.56K","3.19%"
"08/13/2020","424.35","387.17","424.35","381.92","555.58K","9.64%"
"08/12/2020","387.04","379.05","387.04","374.26","409.60K","2.11%"
"08/11/2020","379.05","395.37","395.37","379.05","428.34K","-4.14%"
"08/10/2020","395.40","390.07","395.40","390.07","343.96K","1.30%"
"08/09/2020","390.33","396.61","396.61","388.49","335.74K","-1.63%"
"08/08/2020","396.78","379.33","396.78","378.98","346.29K","4.59%"
"08/07/2020","379.39","394.80","394.80","378.64","477.95K","-3.90%"
"08/06/2020","394.79","400.65","400.65","394.79","379.79K","-1.48%"
"08/05/2020","400.74","389.67","400.83","387.92","458.69K","2.84%"
"08/04/2020","389.66","385.85","391.89","385.85","560.32K","1.03%"
"08/03/2020","385.70","372.03","389.73","372.03","575.17K","3.67%"
"08/02/2020","372.03","387.05","387.13","360.24","678.09K","-3.87%"
"08/01/2020","386.99","346.37","386.99","346.37","596.74K","11.73%"
"07/31/2020","346.38","334.70","346.38","334.70","537.32K","3.49%"
"07/30/2020","334.70","317.65","340.38","316.39","435.59K","5.30%"
"07/29/2020","317.86","316.77","323.79","315.11","420.32K","0.32%"
"07/28/2020","316.86","321.94","321.94","313.88","517.36K","-1.56%"
"07/27/2020","321.88","311.04","325.21","311.04","578.69K","3.48%"
"07/26/2020","311.04","305.16","316.51","300.83","598.48K","1.92%"
"07/25/2020","305.18","279.17","305.18","279.17","535.82K","9.35%"
"07/24/2020","279.08","275.39","281.57","269.68","493.45K","1.35%"
"07/23/2020","275.36","263.78","275.36","263.66","491.27K","4.39%"
"07/22/2020","263.78","245.45","263.78","243.30","272.91K","7.47%"
"07/21/2020","245.45","236.02","245.45","236.02","301.36K","4.00%"
"07/20/2020","236.01","239.00","239.07","236.01","170.83K","-1.18%"
"07/19/2020","238.84","235.72","238.84","233.85","155.19K","1.32%"
"07/18/2020","235.72","232.80","235.72","232.80","135.87K","1.25%"
"07/17/2020","232.80","233.68","233.68","232.80","155.26K","-0.37%"
"07/16/2020","233.66","238.57","238.57","230.50","206.96K","-2.06%"
"07/15/2020","238.57","240.44","240.44","238.45","143.01K","-0.78%"
"07/14/2020","240.46","239.72","240.54","238.26","208.87K","0.31%"
"07/13/2020","239.71","242.80","244.79","239.71","264.57K","-1.18%"
"07/12/2020","242.57","239.15","242.57","238.48","176.19K","1.44%"
"07/11/2020","239.13","241.31","241.31","238.82","127.72K","-0.84%"
"07/10/2020","241.16","242.04","242.04","239.71","180.46K","-0.36%"
"07/09/2020","242.04","246.84","247.14","240.32","210.24K","-1.95%"
"07/08/2020","246.84","239.36","246.84","239.36","319.56K","3.13%"
"07/07/2020","239.36","241.48","242.45","237.38","209.58K","-0.88%"
"07/06/2020","241.48","227.54","241.48","227.54","377.03K","5.96%"
"07/05/2020","227.91","229.10","229.65","223.83","192.36K","-0.52%"
"07/04/2020","229.10","224.96","230.48","224.62","185.04K","1.83%"
"07/03/2020","224.99","226.47","228.02","224.35","157.26K","-0.64%"
"07/02/2020","226.44","231.00","231.98","223.21","253.10K","-1.90%"
"07/01/2020","230.84","225.59","232.13","224.26","227.70K","2.32%"
"06/30/2020","225.59","228.01","228.53","223.00","190.92K","-1.00%"
"06/29/2020","227.86","224.96","229.85","221.39","237.30K","1.28%"
